RxnID	reactions	root_MZ	root_EZ	root_Cortex	root_Stele	Embryo_20_DAP	Embryo_38_DAP	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm_Crown_27_DAP	Pericarp_Aleurone_27_DAP	GermEmbryo_2_DAI	Zone_1	Zone_2	Zone_3	Mature_leaf
rxn00257_c0	rxn00257_c0	0.000184267	0.000414323	0.000231954	0.000363328	0.000237438	0.000116923	0.000316434	0.000321175	0.00021955	0.000127607	0.000125941	5.15E-05	0.000232642	0.000270931	0.000317772	3.99E-05
rxn00247_c0	rxn00247_c0	1.26E-05	1.84E-05	1.60E-05	3.59E-05	0	7.66E-06	3.36E-05	1.54E-05	0	0.000257599	0.000821322	0.000266728	1.15E-05	1.24E-05	3.69E-05	0.002612497
rxn22705_d0	rxn22705_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn20643_d0	rxn20643_d0	2.81E-05	1.10E-05	2.29E-06	2.81E-06	1.10E-05	1.09E-05	0.000155471	0.000172047	0.000105102	5.48E-05	1.95E-05	2.99E-06	0.000156569	9.42E-05	8.90E-05	0.000286234
rxn01556_n0	rxn01556_n0	1.02E-05	0.000151953	0.001135695	0.003935401	2.42E-05	1.09E-05	0.000136842	0.000205981	0.000157653	0.000462365	0.001237325	1.03E-05	0	0	0	0
rxn01514_g0	rxn01514_g0	7.06E-05	0.000107261	0.000145974	0.000103888	5.14E-05	2.84E-05	8.18E-05	0.000108771	5.29E-05	6.94E-05	9.68E-05	2.32E-05	2.57E-05	3.17E-05	6.56E-05	0
rxn09444_x0	rxn09444_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn08764_d0	rxn08764_d0	0.000661622	0.000976392	0.000531927	0.000304926	0.000868508	0.000729596	0.000601	0.000750309	0.001002321	0.000945712	0.000914712	0.000463876	0.000894302	0.000723766	0.000667904	0.00026104
rxn02814_w0	rxn02814_w0	9.67E-07	0.000203481	0.000620964	0.000711494	0	0	2.31E-05	0	8.82E-06	0.000342365	0.000218678	0	3.27E-05	1.33E-05	2.61E-05	7.14E-05
rxn00747_m0	rxn00747_m0	0.001608108	0.001963826	0.002021858	0.0019604	0.002980849	0.003775059	0.002310187	0.001353968	0.00159136	0.003196976	0.002209754	0.001522458	0.001086255	0.001041349	0.000996913	0.00281965
rxn00800_d0	rxn00800_d0	0.000154765	8.62E-05	4.36E-05	4.77E-05	7.41E-05	0.000115611	0.000123948	5.13E-05	6.50E-05	9.79E-05	0.000191669	8.69E-05	1.00E-04	6.51E-05	4.90E-05	4.55E-05
rxn22694_d0	rxn22694_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn09453_r0	rxn09453_r0	0.000182333	0.000464798	0.000199855	0.000219569	0.000639702	0.000349849	0.000479039	0.000218471	0.0001398	0.000291224	0.000264698	9.94E-05	0.000415749	0.000286767	0.000468792	0.000205053
rxn38904_d0	rxn38904_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn15493_d0	rxn15493_d0	0.000257781	0.000270782	0.000361496	0.00031728	0.000650613	0.000421911	0.000287913	0.000252226	0.000125672	0.000518735	0.000455384	0.000266987	0.000505975	0.000279063	0.000290354	7.98E-05
rxn05345_d0	rxn05345_d0	0.000384011	0.000406436	0.000254882	0.000197107	0.001984375	0.001200653	0.0004167	0.000327871	0.000625122	0.000381738	0.000995394	0.000784129	0.000387443	0.000353965	0.000376651	0.000294632
rxn00101_c0	rxn00101_c0	7.25E-06	8.41E-06	4.97E-06	2.25E-06	9.61E-06	9.92E-06	1.63E-05	1.03E-05	8.82E-06	2.07E-05	2.12E-05	5.98E-06	3.18E-05	2.18E-05	1.84E-05	3.08E-05
rxn09444_r0	rxn09444_r0	0.000182333	0.000464798	0.000199855	0.000219569	0.000639702	0.000349849	0.000479039	0.000218471	0.0001398	0.000291224	0.000264698	9.94E-05	0.000415749	0.000286767	0.000468792	0.000205053
rxn37575_m0	rxn37575_m0	0.000422219	0.000661444	0.000932019	0.000600306	0.000417644	0.000498442	0.000566821	0.000554578	0.00048805	0.000316768	0.00105817	0.00073771	0.000351175	0.000259802	0.00028541	0.000673945
rxn05036_d0	rxn05036_d0	8.51E-05	0.000666176	0.000223547	0.000127474	0.000161187	9.44E-05	8.73E-05	8.15E-05	4.55E-05	0.000115395	0.000413039	7.64E-05	0.000168953	9.42E-05	7.78E-05	6.09E-05
rxn37562_m0	rxn37562_m0	0.000353058	0.000404858	0.000338569	0.000298749	0.000417328	0.000512256	0.000438283	0.000431616	0.000360367	0.000264215	0.000950833	0.000396676	0.000306062	0.00033556	0.000296197	0.000227448
rxn20547_m0	rxn20547_m0	4.84E-07	4.21E-06	7.64E-06	6.74E-06	1.15E-05	0	1.93E-05	1.24E-05	0	0	4.13E-06	5.83E-06	1.68E-05	9.42E-06	1.26E-05	7.00E-07
rxn15494_c0	rxn15494_c0	0	0	2.67E-06	0	4.06E-05	0.000225107	1.88E-05	8.77E-06	0	5.10E-05	0.000107824	0.000102667	0	0	0	0.001008467
rxn00216_d0	rxn00216_d0	1.02E-05	3.68E-06	7.26E-06	2.25E-06	4.51E-06	1.54E-05	1.51E-05	1.49E-05	1.38E-05	6.22E-05	2.26E-05	1.26E-05	0	0	0	0
rxn11040_m0	rxn11040_m0	0.001188791	0.002118934	0.002329474	0.001366833	0.001788288	0.001433778	0.001301635	0.001146262	0.00067658	0.000768761	0.00399784	0.00070493	0.001195057	0.001152632	0.001082311	0.000567569
rxn08975_m0	rxn08975_m0	0.001597952	0.001551606	0.001562536	0.00111357	0.001598011	0.001467716	0.001658098	0.001309137	0.001262067	0.00085654	0.002183285	0.00150611	0.001224248	0.001280607	0.0012594	0.001160332
rxn01575_d0	rxn01575_d0	3.39E-05	3.05E-05	3.10E-05	4.49E-06	3.94E-05	2.44E-05	3.87E-05	4.16E-05	4.92E-05	4.46E-05	4.25E-05	3.77E-05	2.12E-05	2.61E-05	2.02E-05	2.38E-05
rxn22696_d0	rxn22696_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn00689_c0	rxn00689_c0	1.50E-05	2.21E-05	1.76E-05	1.85E-05	1.12E-05	1.06E-05	1.95E-05	1.12E-05	1.36E-05	1.72E-05	3.54E-05	1.25E-05	9.73E-06	3.42E-06	5.39E-06	4.90E-06
rxn17803_d0	rxn17803_d0	6.82E-05	0.000104632	0.000108143	7.02E-05	0.000742021	0.000211329	9.51E-05	9.85E-05	0.000131138	0.000127441	0.000210032	3.39E-05	5.04E-05	5.35E-05	8.81E-05	1.33E-05
rxn01299_c0	rxn01299_c0	3.34E-05	5.00E-05	0.000144446	5.28E-05	4.36E-05	4.07E-05	6.04E-05	4.01E-05	3.65E-05	4.99E-05	9.87E-05	1.24E-05	1.50E-05	1.54E-05	3.73E-05	3.01E-05
rxn13689_j0	rxn13689_j0	6.77E-06	9.99E-06	3.44E-06	1.01E-05	1.68E-05	7.66E-06	1.20E-05	1.39E-05	7.88E-06	1.40E-05	1.23E-05	8.97E-06	7.96E-06	8.56E-06	1.03E-05	4.20E-06
rxn37324_d0	rxn37324_d0	0.000153798	0.000420106	0.000128778	0.00016229	0.000577675	0.000289427	0.000319586	0.000160628	0.00012085	0.000177103	0.000176899	7.36E-05	0.000244142	0.0001635	0.000216193	0.000170761
rxn00747_c0	rxn00747_c0	0.001608108	0.001963826	0.002021858	0.0019604	0.002980849	0.003775059	0.002310187	0.001353968	0.00159136	0.003196976	0.002209754	0.001522458	0.001086255	0.001041349	0.000996913	0.00281965
rxn00383_x0	rxn00383_x0	9.67E-07	0	3.44E-06	5.05E-06	6.93E-05	3.41E-05	1.12E-05	1.33E-05	8.60E-06	1.76E-05	2.38E-05	2.69E-05	0	4.28E-07	8.99E-07	6.30E-06
rxn02835_d0	rxn02835_d0	5.47E-05	2.37E-05	1.03E-05	8.42E-06	1.69E-05	1.66E-05	2.36E-05	7.52E-06	5.96E-06	3.04E-05	2.73E-05	1.54E-05	1.24E-05	1.28E-05	1.39E-05	4.20E-06
rxn27030_d0	rxn27030_d0	2.71E-05	4.15E-05	5.88E-05	2.02E-05	0.000464576	0.00854358	0.000188339	0.000165501	0.000242684	0.000260002	0.002285109	0.000244502	8.31E-05	0.000167352	0.000220238	5.81E-05
rxn03108_d0	rxn03108_d0	6.29E-06	1.89E-05	1.53E-05	0	2.79E-05	1.20E-05	2.03E-05	1.40E-05	1.12E-05	3.31E-05	2.06E-05	2.71E-05	1.42E-05	8.56E-06	5.84E-06	4.76E-05
rxn16291_r0	rxn16291_r0	0	2.10E-06	2.14E-05	0	4.47E-06	0	3.01E-05	1.79E-05	2.04E-05	3.11E-05	2.99E-05	0	5.31E-06	8.99E-06	2.61E-05	0
rxn43005_r0	rxn43005_r0	6.34E-05	9.73E-05	2.25E-05	1.63E-05	0.000367206	0.000136784	5.07E-05	6.38E-05	6.49E-05	4.12E-05	5.35E-05	3.41E-05	8.58E-05	7.88E-05	7.91E-05	3.22E-05
rxn15166_d0	rxn15166_d0	2.90E-05	1.74E-05	2.52E-05	2.02E-05	5.91E-05	3.69E-05	2.78E-05	4.68E-05	7.84E-05	6.87E-05	7.98E-05	1.74E-05	8.93E-05	5.65E-05	5.57E-05	4.13E-05
rxn00907_d0	rxn00907_d0	0.00016734	0.000101477	0.000153617	9.88E-05	0.00021802	0.000289227	0.000225576	0.000184033	0.000208089	0.000206246	0.000316365	0.000214432	6.10E-05	7.10E-05	6.79E-05	0.000114774
rxn09417_m0	rxn09417_m0	0.000353058	0.000404858	0.000338569	0.000298749	0.000417328	0.000512256	0.000438283	0.000431616	0.000360367	0.000264215	0.000950833	0.000396676	0.000306062	0.00033556	0.000296197	0.000227448
rxn00506_d0	rxn00506_d0	1.21E-05	3.37E-05	0.000102029	7.02E-05	3.02E-05	1.72E-05	0.000133762	0.000101354	2.72E-05	8.13E-05	8.24E-05	4.52E-05	1.24E-05	1.63E-05	2.02E-05	4.76E-05
rxn00459_d0	rxn00459_d0	0.008025548	0.005844682	0.007960946	0.007249718	0.019039259	0.009117459	0.009246633	0.012794855	0.016738487	0.013318133	0.006264243	0.005856936	0.005182708	0.004571579	0.003824944	0.002607598
rxn00899_m0	rxn00899_m0	2.90E-06	2.63E-06	3.06E-06	5.62E-07	1.88E-05	1.90E-05	7.81E-06	8.77E-06	0	1.04E-05	2.50E-05	2.71E-05	8.85E-07	2.14E-06	8.99E-07	4.90E-06
rxn00830_d0	rxn00830_d0	0.000194908	0.000205584	0.000551034	0.000438015	0.000398689	9.55E-05	0.000284397	0.00035531	0.000571428	0.000678488	0.000363212	0.000208705	0.000138878	0.000155796	0.00016765	7.28E-05
rxn01673_c0	rxn01673_c0	0.000494765	0.000441138	0.000743246	0.000699702	0.000307293	0.00081119	0.000524667	0.000433668	0.000451812	0.00159002	0.001289548	0.001142313	0.000117648	6.03E-05	0.000102478	0.001237315
rxn22706_d0	rxn22706_d0	0	0	0	0	5.89E-06	0	4.12E-06	0	7.08E-06	2.51E-05	0	0	0	0	0	0
rxn01000_d0	rxn01000_d0	4.84E-05	7.94E-05	5.77E-05	1.57E-05	6.70E-05	2.41E-05	5.26E-05	1.43E-05	5.21E-05	4.87E-05	0.000115055	3.47E-05	3.36E-05	3.30E-05	4.18E-05	4.06E-05
rxn45658_w0	rxn45658_w0	5.80E-06	0.000561544	0.001209446	0.002245672	1.70E-05	2.15E-05	6.87E-05	6.24E-05	1.58E-05	0.000363115	0.000349496	4.81E-05	1.50E-05	3.00E-06	8.54E-06	0.000112674
rxn44848_r0	rxn44848_r0	3.72E-05	8.47E-05	0.000132982	0.000131966	7.32E-05	5.61E-05	2.03E-05	6.55E-06	6.59E-06	5.41E-05	0.000117012	8.74E-05	0.000109687	9.07E-05	9.80E-05	4.90E-06
rxn19904_d0	rxn19904_d0	7.45E-05	8.15E-05	2.06E-05	1.24E-05	0.000276205	6.88E-05	7.08E-05	6.19E-05	8.49E-05	6.88E-05	8.17E-05	5.35E-05	0.000153916	7.06E-05	6.34E-05	8.40E-06
rxn01851_x0	rxn01851_x0	9.77E-05	9.25E-05	0.000138714	0.000148251	9.09E-05	0.000152997	0.000134517	8.41E-05	6.15E-05	0.000210004	0.000292727	0.000129998	6.63E-05	5.14E-05	6.47E-05	0.000142067
rxn08556_m0	rxn08556_m0	9.67E-06	4.21E-06	1.07E-05	4.49E-06	1.14E-05	2.90E-05	6.23E-06	2.69E-05	0	5.19E-05	3.11E-05	4.25E-05	1.77E-06	1.71E-06	2.70E-06	9.10E-06
rxn25718_d0	rxn25718_d0	0.000100114	8.47E-05	7.15E-05	3.76E-05	0.0016681	0.000527494	4.62E-05	7.58E-05	0.000169037	0.000100438	0.000184169	5.18E-05	0.000101726	6.76E-05	7.19E-05	4.34E-05
rxn19343_d0	rxn19343_d0	4.59E-05	2.63E-05	9.55E-06	1.80E-05	0	0	1.44E-05	1.37E-05	8.57E-06	9.27E-06	4.00E-05	0	3.98E-05	1.71E-05	2.34E-05	3.36E-05
rxn41751_c0	rxn41751_c0	0	0	1.30E-05	3.93E-06	1.29E-05	1.09E-05	1.11E-05	4.48E-06	4.03E-06	1.43E-05	7.97E-06	2.99E-06	0	0	0	1.40E-05
rxn25716_d0	rxn25716_d0	0.000394168	0.000412219	0.000260996	0.000200476	0.002036952	0.001252733	0.000437167	0.000343445	0.000635957	0.000381738	0.001018795	0.000810285	0.000424595	0.000371941	0.000400024	0.000315627
rxn00907_m0	rxn00907_m0	0.00016734	0.000101477	0.000153617	9.88E-05	0.00021802	0.000289227	0.000225576	0.000184033	0.000208089	0.000206246	0.000316365	0.000214432	6.10E-05	7.10E-05	6.79E-05	0.000114774
rxn01333_d0	rxn01333_d0	0.000951323	0.000804459	0.00091253	0.000493048	0.001844026	0.001435427	0.000743748	0.000524235	0.00056089	0.000286912	0.001850406	0.001379182	0.001148175	0.001137652	0.001179845	0.008065639
rxn00459_c0	rxn00459_c0	0.008040057	0.005868868	0.007994956	0.00727218	0.019061784	0.00912738	0.00929881	0.012831794	0.016801198	0.013408704	0.006363268	0.005876833	0.005192439	0.004587843	0.003853261	0.002611797
rxn44431_d0	rxn44431_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn05342_d0	rxn05342_d0	0.000100114	8.47E-05	7.15E-05	3.76E-05	0.0016681	0.000527494	4.62E-05	7.58E-05	0.000169037	0.000100438	0.000184169	5.18E-05	0.000101726	6.76E-05	7.19E-05	4.34E-05
rxn19246_r0	rxn19246_r0	0.000182333	0.000464798	0.000199855	0.000219569	0.000639702	0.000349849	0.000479039	0.000218471	0.0001398	0.000291224	0.000264698	9.94E-05	0.000415749	0.000286767	0.000468792	0.000205053
rxn00191_c0	rxn00191_c0	0.000561991	0.000508965	0.000795598	0.000461039	0.001086408	0.000935316	0.00072426	0.001337099	0.00226723	0.00112929	0.000891457	0.001034265	0.000217605	0.000244394	0.000350582	0.000584365
rxn01678_d0	rxn01678_d0	1.35E-05	1.42E-05	1.03E-05	1.68E-06	2.87E-05	3.18E-05	1.28E-05	1.79E-05	1.26E-05	2.46E-05	5.24E-05	4.73E-05	1.24E-05	1.67E-05	3.37E-05	0.000156064
rxn41546_d0	rxn41546_d0	3.39E-06	6.31E-06	0	0	2.82E-05	9.03E-06	1.19E-05	7.94E-06	8.19E-06	1.04E-05	9.73E-06	2.08E-05	1.68E-05	7.28E-06	1.17E-05	2.03E-05
rxn15022_c0	rxn15022_c0	0.001100768	0.001261896	0.001949253	0.002402908	0.001396246	0.000559555	0.002964046	0.002766604	0.002317108	0.000469464	0.001357071	0.000525374	0.002399844	0.001976124	0.001896291	0.001076352
rxn08173_j0	rxn08173_j0	2.90E-05	1.68E-05	7.26E-06	7.86E-06	9.13E-06	1.88E-05	1.98E-05	3.57E-05	1.49E-05	1.04E-05	1.44E-05	1.20E-05	3.54E-06	1.24E-05	8.99E-06	1.05E-05
rxn00829_x0	rxn00829_x0	0.000140256	0.000109364	0.000173488	0.000128035	0.000565319	0.000242193	8.61E-05	9.79E-05	0.000101032	5.28E-05	0.000165856	0.00016375	0.000160108	0.00010315	0.00011776	3.50E-06
rxn16108_r0	rxn16108_r0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn05343_d0	rxn05343_d0	0.000384011	0.000406436	0.000254882	0.000197107	0.001984375	0.001200653	0.0004167	0.000327871	0.000625122	0.000381738	0.000995394	0.000784129	0.000387443	0.000353965	0.000376651	0.000294632
rxn40276_d0	rxn40276_d0	2.51E-05	2.63E-05	2.29E-06	0	1.82E-05	1.09E-05	4.29E-05	4.16E-05	1.47E-05	0	6.18E-06	0	0	6.85E-06	3.15E-05	4.06E-05
rxn48221_d0	rxn48221_d0	1.69E-05	6.84E-06	0	5.05E-06	2.84E-05	0	4.26E-05	4.66E-05	2.90E-05	0	2.73E-05	1.35E-05	9.73E-06	1.28E-05	2.79E-05	1.47E-05
rxn24412_m0	rxn24412_m0	0.000422219	0.000661444	0.000932019	0.000600306	0.000417644	0.000498442	0.000566821	0.000554578	0.00048805	0.000316768	0.00105817	0.00073771	0.000351175	0.000259802	0.00028541	0.000673945
rxn09452_x0	rxn09452_x0	4.84E-05	8.47E-05	0.000115022	5.84E-05	0.000103738	5.15E-05	7.21E-05	3.89E-05	3.63E-05	9.92E-05	0.000133127	7.85E-05	3.89E-05	1.33E-05	9.89E-06	3.64E-05
rxn31768_r0	rxn31768_r0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn00423_d0	rxn00423_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn01396_d0	rxn01396_d0	1.06E-05	1.47E-05	6.11E-06	5.05E-06	9.37E-06	0	4.48E-05	1.84E-05	8.26E-06	2.23E-05	2.06E-05	5.98E-06	1.77E-06	8.56E-07	2.70E-06	9.10E-06
rxn29962_w0	rxn29962_w0	3.29E-05	1.47E-05	9.17E-06	1.46E-05	2.15E-05	1.65E-05	2.35E-05	7.04E-06	8.21E-06	1.88E-05	3.53E-05	1.12E-05	1.59E-05	9.42E-06	1.12E-05	1.33E-05
rxn00931_c0	rxn00931_c0	3.77E-05	2.68E-05	2.98E-05	2.19E-05	0.00015647	7.66E-05	0.000117834	0.000120946	0.00013656	7.46E-05	9.86E-05	8.03E-05	5.57E-05	4.92E-05	4.05E-05	7.42E-05
rxn18936_d0	rxn18936_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn16999_j0	rxn16999_j0	0.000279061	0.000105684	0.00040162	0.000169029	0.0002483	0.000731757	0.000218968	0.000135282	0.000328764	0.000171068	0.000545426	0.000315475	0.000113225	9.37E-05	0.000128996	0.000162363
rxn01673_m0	rxn01673_m0	0.000337582	0.000295494	0.000393978	0.000452054	0.000173061	0.000397776	0.000168302	0.000127214	0.000100768	0.000225138	0.000449319	0.000726492	8.05E-05	3.00E-05	6.29E-05	0.000572468
rxn00974_m0	rxn00974_m0	0.001780285	0.003676849	0.00449081	0.003091378	0.002445088	0.00435638	0.003299072	0.002343544	0.002043322	0.002336813	0.005396468	0.003316811	0.002774018	0.002265031	0.002695889	0.00281825
rxn09272_m0	rxn09272_m0	5.22E-05	5.84E-05	4.70E-05	4.83E-05	3.84E-05	0.000111999	4.25E-05	4.69E-05	3.02E-05	5.09E-05	9.92E-05	3.00E-05	5.31E-05	3.38E-05	4.18E-05	2.66E-05
rxn00777_d1	rxn00777_d1	4.55E-05	3.79E-05	2.83E-05	3.03E-05	7.63E-05	3.87E-05	6.15E-05	4.37E-05	4.73E-05	4.08E-05	9.23E-05	0.00010398	4.25E-05	2.74E-05	1.98E-05	0.000367415
rxn01249_d0	rxn01249_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17E-05
rxn00086_d0	rxn00086_d0	3.92E-05	3.58E-05	2.71E-05	4.27E-05	0.000106642	6.21E-05	5.86E-05	6.53E-05	4.44E-05	4.92E-05	8.02E-05	6.19E-05	7.34E-05	5.09E-05	6.07E-05	0.000382112
rxn38879_m0	rxn38879_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn13477_m0	rxn13477_m0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	6.65E-05
rxn01917_d0	rxn01917_d0	1.74E-05	1.89E-05	2.64E-05	8.98E-06	0.000124222	0.000133188	4.57E-05	2.72E-05	2.53E-05	0.000124496	8.80E-05	0.00014671	3.36E-05	2.74E-05	2.11E-05	4.90E-06
rxn23415_d0	rxn23415_d0	1.35E-05	8.94E-06	1.34E-05	6.18E-06	4.55E-05	5.08E-05	4.11E-05	1.93E-05	1.35E-05	2.03E-05	2.38E-05	1.44E-05	4.60E-05	3.25E-05	3.10E-05	2.10E-05
rxn05337_d0	rxn05337_d0	0.000100114	8.47E-05	7.15E-05	3.76E-05	0.0016681	0.000527494	4.62E-05	7.58E-05	0.000169037	0.000100438	0.000184169	5.18E-05	0.000101726	6.76E-05	7.19E-05	4.34E-05
rxn02004_m0	rxn02004_m0	0.000247624	0.000337031	0.000255264	0.000135336	0.000255459	0.000132322	0.000319446	0.000204948	0.000187749	0.00042717	0.00057403	8.53E-05	0.000223797	0.000187897	0.000213496	0.000149066
rxn05330_d0	rxn05330_d0	0.00025101	0.000261318	0.000235393	0.00019093	0.000462927	0.000258122	0.000133361	0.000269256	0.000170513	0.000125727	0.00020535	7.90E-05	0.000304293	0.000257662	0.000262487	0.000102876
rxn02322_x0	rxn02322_x0	5.80E-06	7.89E-06	1.07E-05	3.93E-06	0.000105066	3.54E-05	2.90E-05	1.96E-05	2.53E-05	1.04E-05	2.18E-05	4.45E-05	1.50E-05	9.84E-06	3.60E-06	4.20E-06
rxn28962_d0	rxn28962_d0	0.000165889	8.52E-05	8.67E-05	3.99E-05	0.000308202	0.000152815	5.42E-05	8.83E-05	9.59E-05	0.00011178	6.73E-05	0.000143919	8.58E-05	8.60E-05	0.000104276	0.000591364
rxn00832_d0	rxn00832_d0	0.000348706	0.000318103	0.00010585	0.000113996	0.000256097	0.00030353	0.000199017	0.000266985	0.000308607	0.000263202	0.000310972	0.000192026	0.00025918	0.000267506	0.000213496	0.00017356
rxn02503_m0	rxn02503_m0	6.14E-05	1.58E-05	1.03E-05	1.35E-05	1.13E-05	2.96E-05	2.98E-05	1.21E-05	6.22E-06	1.04E-05	2.35E-05	1.44E-05	3.72E-05	3.34E-05	2.47E-05	5.60E-06
rxn00237_n0	rxn00237_n0	0.000157184	0.000145644	0.000349268	0.000247647	0.000134232	0.000413414	0.000356365	0.000306454	0.000351044	0.001364882	0.000840229	0.00041582	3.72E-05	3.04E-05	3.96E-05	0.000664847
rxn36951_d0	rxn36951_d0	4.84E-07	4.21E-06	7.64E-06	6.74E-06	1.15E-05	0	1.93E-05	1.24E-05	0	0	4.13E-06	5.83E-06	1.68E-05	9.42E-06	1.26E-05	7.00E-07
rxn00343_m0	rxn00343_m0	7.79E-05	5.63E-05	5.04E-05	6.12E-05	4.48E-05	9.53E-05	3.49E-05	2.09E-05	2.49E-05	8.90E-05	0.000182056	7.94E-05	8.49E-05	2.82E-05	3.51E-05	5.88E-05
rxn03861_r0	rxn03861_r0	7.11E-05	8.89E-05	0.00018648	0.000108942	0.000114487	0.000147349	8.34E-05	4.03E-05	1.74E-05	0.000186745	0.000182022	7.80E-05	5.75E-05	4.84E-05	7.42E-05	1.54E-05
rxn24366_d0	rxn24366_d0	4.84E-07	0	0	0	2.64E-05	0	3.60E-06	0	0	0	0	0	7.08E-06	4.71E-06	8.54E-06	4.48E-05
rxn00208_d0	rxn00208_d0	1.35E-05	8.94E-06	1.34E-05	6.18E-06	4.55E-05	5.08E-05	4.11E-05	1.93E-05	1.35E-05	2.03E-05	2.38E-05	1.44E-05	4.60E-05	3.25E-05	3.10E-05	2.10E-05
rxn09523_j0	rxn09523_j0	0.001834936	0.002115253	0.001739463	0.001252275	0.001905194	0.00225847	0.002023192	0.001660045	0.001493011	0.001077031	0.002736223	0.001985146	0.001453352	0.0014822	0.001467053	0.001450765
rxn05348_d0	rxn05348_d0	0.000384011	0.000406436	0.000254882	0.000197107	0.001984375	0.001200653	0.0004167	0.000327871	0.000625122	0.000381738	0.000995394	0.000784129	0.000387443	0.000353965	0.000376651	0.000294632
rxn01018_d0	rxn01018_d0	9.87E-05	5.63E-05	8.94E-05	2.47E-05	0.000150916	6.13E-05	0.000101161	0.000114113	0.00010316	4.99E-05	0.000118815	7.33E-05	0.000121186	8.95E-05	5.66E-05	3.36E-05
rxn47544_r0	rxn47544_r0	6.34E-05	9.73E-05	2.25E-05	1.63E-05	0.000367206	0.000136784	5.07E-05	6.38E-05	6.49E-05	4.12E-05	5.35E-05	3.41E-05	8.58E-05	7.88E-05	7.91E-05	3.22E-05
rxn21064_m0	rxn21064_m0	0.00019394	0.000243967	0.000979403	0.000452054	0.000525184	0.000553934	0.000744397	0.000709908	0.00080004	0.000628196	0.001222101	0.000865621	0.000420172	0.000386065	0.000391484	0.000465393
rxn00412_c0	rxn00412_c0	0.000284865	0.000153531	3.44E-05	2.47E-05	9.96E-05	2.31E-05	0.000155963	0.000147275	0.00010512	1.04E-05	3.97E-05	3.76E-05	0.000116764	0.000106575	7.64E-05	1.40E-06
rxn00272_d0	rxn00272_d0	0.000270839	0.000218203	0.00042493	0.000236978	0.000828139	0.000504272	0.000540629	0.001174251	0.002055973	0.000937858	0.000641352	0.000688479	7.25E-05	2.87E-05	3.82E-05	0.001023864
rxn36736_m0	rxn36736_m0	0.000212802	0.00080551	0.000500974	0.000340866	0.000501428	0.000405425	0.000199172	0.000212955	0.000225857	0.000656607	0.000824263	0.000324687	0.000168069	0.000114279	0.000134839	0.00021835
rxn02554_r0	rxn02554_r0	0	1.05E-05	7.64E-07	3.48E-05	2.32E-05	1.45E-05	8.59E-05	6.85E-05	3.33E-05	2.07E-05	2.57E-05	4.06E-05	0	0	0	2.10E-06
rxn05024_d0	rxn05024_d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-05
rxn44913_c0	rxn44913_c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rxn00790_d0	rxn00790_d0	0.000236984	0.000142489	0.000169666	8.42E-05	0.00028045	0.000168977	0.000132932	0.000131566	0.000127202	9.67E-05	0.000167824	0.000118173	5.13E-05	5.39E-05	3.73E-05	8.54E-05
rxn00215_c0	rxn00215_c0	0.000284381	0.000396971	0.00051626	0.000380175	0.000343363	0.000153133	0.000441747	0.00024259	0.000182042	0.000114952	8.38E-05	6.81E-05	0.000207874	0.000196457	0.000292601	1.19E-05
rxn37768_d0	rxn37768_d0	3.39E-05	3.05E-05	3.10E-05	4.49E-06	3.94E-05	2.44E-05	3.87E-05	4.16E-05	4.92E-05	4.46E-05	4.25E-05	3.77E-05	2.12E-05	2.61E-05	2.02E-05	2.38E-05
